Option,Criterion,Vote,Participant Id,Decision,Incentive,Cohor,Decision Date
Grant 6907: Lilith's license to buidl,Already Funded,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Ethereum Connection,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Fundraising / Advertising,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Open Source,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Fraudulent impersonation,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Harmful content,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Hateful content,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Fraudulent impersonation,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Harmful content,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Hateful content,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Important Problem,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Non-excludable,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Non-rivalrous,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Team Track record,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Already Funded,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Ethereum Connection,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Fundraising / Advertising,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Open Source,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Quid Pro Quo,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Fraudulent impersonation,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Harmful content,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Hateful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Important Problem,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Non-excludable,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Non-rivalrous,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Team Track record,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Already Funded,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Ethereum Connection,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Fundraising / Advertising,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Open Source,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6937: wrewrwerew,Quid Pro Quo,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Fraudulent impersonation,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Harmful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Hateful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Important Problem,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Non-excludable,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Non-rivalrous,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Team Track record,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Ethereum Connection,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Fundraising / Advertising,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Already Funded,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Open Source,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6935: METABUILD,Quid Pro Quo,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Important Problem,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Non-excludable,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Non-rivalrous,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Team Track record,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Already Funded,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Ethereum Connection,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Fundraising / Advertising,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Open Source,Very Strong,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Quid Pro Quo,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Fraudulent impersonation,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Harmful content,Very Strong,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6931: ETH-XMR Atomic Swap continued development,Hateful content,Very Strong,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Already Funded,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Ethereum Connection,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Fundraising / Advertising,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Open Source,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Quid Pro Quo,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Fraudulent impersonation,Very Strong,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Harmful content,Very Strong,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Hateful content,Very Strong,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Important Problem,Slightly Support,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Non-excludable,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Non-rivalrous,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6930: milestoneBased,Team Track record,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Fraudulent impersonation,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Harmful content,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Hateful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Already Funded,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Ethereum Connection,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Fundraising / Advertising,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Open Source,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Quid Pro Quo,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Important Problem,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Non-excludable,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Non-rivalrous,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
"Grant 6928: 24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.",Team Track record,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Fraudulent impersonation,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Harmful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Hateful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Already Funded,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Fundraising / Advertising,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Open Source,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Quid Pro Quo,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Important Problem,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Non-excludable,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Non-rivalrous,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6924: Why You Should Hire a College Essay Editor,Team Track record,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Fraudulent impersonation,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Harmful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Hateful content,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Important Problem,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Non-excludable,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Non-rivalrous,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Team Track record,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Already Funded,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Ethereum Connection,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Fundraising / Advertising,Slightly Oppose,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Open Source,Very Weak,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Quid Pro Quo,Acceptable,82ddf636-e9da-4471-b6b8-f8ed81a2cf47,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Fraudulent impersonation,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Harmful content,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Hateful content,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Important Problem,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Non-excludable,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Team Track record,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Already Funded,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Ethereum Connection,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Fundraising / Advertising,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Open Source,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6921: BITMANIA,Quid Pro Quo,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Already Funded,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Ethereum Connection,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Fundraising / Advertising,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Open Source,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Quid Pro Quo,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Fraudulent impersonation,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Harmful content,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Hateful content,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Important Problem,Slightly Support,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Non-excludable,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Non-rivalrous,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6919: Trust,Team Track record,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Important Problem,Slightly Support,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Non-excludable,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Non-rivalrous,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Team Track record,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Already Funded,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Ethereum Connection,Very Strong,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Fundraising / Advertising,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Open Source,Very Strong,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Quid Pro Quo,Very Strong,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Hateful content,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Harmful content,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6907: Lilith's license to buidl,Fraudulent impersonation,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Fraudulent impersonation,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Harmful content,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Hateful content,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Important Problem,Slightly Oppose,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Non-excludable,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Non-rivalrous,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Team Track record,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Ethereum Connection,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Already Funded,Slightly Oppose,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Fundraising / Advertising,Acceptable,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Open Source,Very Weak,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Quid Pro Quo,Slightly Oppose,2ab4e568-1f8d-4c78-b45a-a57dc0f93a05,gc-suxsgpaycna,1,3,1/9/2022
Grant 6894: PoorNerd,Quid Pro Quo,Very Weak,da2302b4-36ff-4bc1-8a1f-8589ac4974e0,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Important Problem,Acceptable,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Non-excludable,Acceptable,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Non-rivalrous,Acceptable,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Team Track record,Acceptable,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Already Funded,Acceptable,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Ethereum Connection,Slightly Support,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Fundraising / Advertising,Slightly Oppose,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Open Source,Slightly Oppose,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Quid Pro Quo,Acceptable,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
Grant 6988: ASC Builder: A GUI development & deployment tool for Algorand smart contracts.,Fraudulent impersonation,Very Weak,792de908-6485-4738-9e4e-b33d84e4e4ad,gc-suxsgpaycna,1,3,1/9/2022
